scale,anchor_p,seed_q0,recovered_q_for_audit_only,candidate_n,candidate_visible_ordinal,candidate_offset_from_anchor,candidate_offset_from_seed,is_recovered_q_for_audit_only,prior_visible_open_count_including_seed,distance_open_prior_count_including_seed,distance_closed_prior_count_including_seed,seed_distance_closure_reason
1000000000000000000,999999999999998653,999999999999998677,999999999999998743,999999999999998759,5,106,82,False,5,0,5,wheel_closed_residue:22
1000000000000000000,999999999999998581,999999999999998609,999999999999998651,999999999999998629,1,48,20,False,1,0,1,wheel_closed_residue:20
1000000000000000000,999999999999998581,999999999999998609,999999999999998651,999999999999998639,2,58,30,False,2,0,2,wheel_closed_residue:0
1000000000000000000,999999999999998581,999999999999998609,999999999999998651,999999999999998651,3,70,42,True,3,0,3,wheel_closed_residue:12
1000000000000000000,999999999999998581,999999999999998609,999999999999998651,999999999999998653,4,72,44,False,4,0,4,wheel_closed_residue:14
1000000000000000000,999999999999998581,999999999999998609,999999999999998651,999999999999998677,5,96,68,False,5,0,5,wheel_closed_residue:8
1000000000000000000,999999999999998581,999999999999998609,999999999999998651,999999999999998687,6,106,78,False,6,0,6,wheel_closed_residue:18
1000000000000000000,999999999999998539,999999999999998567,999999999999998581,999999999999998581,1,42,14,True,1,0,1,wheel_closed_residue:14
1000000000000000000,999999999999998539,999999999999998567,999999999999998581,999999999999998609,2,70,42,False,2,0,2,wheel_closed_residue:12
1000000000000000000,999999999999998539,999999999999998567,999999999999998581,999999999999998629,3,90,62,False,3,0,3,wheel_closed_residue:2
1000000000000000000,999999999999998539,999999999999998567,999999999999998581,999999999999998639,4,100,72,False,4,0,4,wheel_closed_residue:12
1000000000000000000,999999999999998539,999999999999998567,999999999999998581,999999999999998651,5,112,84,False,5,0,5,wheel_closed_residue:24
1000000000000000000,999999999999998539,999999999999998567,999999999999998581,999999999999998653,6,114,86,False,6,0,6,wheel_closed_residue:26
1000000000000000000,999999999999998443,999999999999998447,999999999999998539,999999999999998449,1,6,2,False,1,0,1,wheel_closed_residue:2
1000000000000000000,999999999999998443,999999999999998447,999999999999998539,999999999999998453,2,10,6,False,2,0,2,wheel_closed_residue:6
1000000000000000000,999999999999998443,999999999999998447,999999999999998539,999999999999998461,3,18,14,False,3,0,3,wheel_closed_residue:14
1000000000000000000,999999999999998443,999999999999998447,999999999999998539,999999999999998471,4,28,24,False,4,0,4,wheel_closed_residue:24
1000000000000000000,999999999999998443,999999999999998447,999999999999998539,999999999999998497,5,54,50,False,5,0,5,wheel_closed_residue:20
1000000000000000000,999999999999998443,999999999999998447,999999999999998539,999999999999998521,6,78,74,False,6,0,6,wheel_closed_residue:14
1000000000000000000,999999999999998443,999999999999998447,999999999999998539,999999999999998537,7,94,90,False,7,0,7,wheel_closed_residue:0
1000000000000000000,999999999999998443,999999999999998447,999999999999998539,999999999999998539,8,96,92,True,8,0,8,wheel_closed_residue:2
1000000000000000000,999999999999998443,999999999999998447,999999999999998539,999999999999998567,9,124,120,False,9,0,9,wheel_closed_residue:0
1000000000000000000,999999999999998321,999999999999998351,999999999999998443,999999999999998369,1,48,18,False,1,0,1,wheel_closed_residue:18
1000000000000000000,999999999999998321,999999999999998351,999999999999998443,999999999999998377,2,56,26,False,2,0,2,wheel_closed_residue:26
1000000000000000000,999999999999998321,999999999999998351,999999999999998443,999999999999998419,3,98,68,False,3,0,3,wheel_closed_residue:8
1000000000000000000,999999999999998321,999999999999998351,999999999999998443,999999999999998423,4,102,72,False,4,0,4,wheel_closed_residue:12
1000000000000000000,999999999999998321,999999999999998351,999999999999998443,999999999999998443,5,122,92,True,5,0,5,wheel_closed_residue:2
1000000000000000000,999999999999998321,999999999999998351,999999999999998443,999999999999998447,6,126,96,False,6,0,6,wheel_closed_residue:6
1000000000000000000,999999999999998321,999999999999998351,999999999999998443,999999999999998449,7,128,98,False,7,0,7,wheel_closed_residue:8
1000000000000000000,999999999999998273,999999999999998279,999999999999998321,999999999999998321,1,48,42,True,1,0,1,wheel_closed_residue:12
1000000000000000000,999999999999998273,999999999999998279,999999999999998321,999999999999998351,2,78,72,False,2,0,2,wheel_closed_residue:12
1000000000000000000,999999999999998273,999999999999998279,999999999999998321,999999999999998369,3,96,90,False,3,0,3,wheel_closed_residue:0
1000000000000000000,999999999999998273,999999999999998279,999999999999998321,999999999999998377,4,104,98,False,4,0,4,wheel_closed_residue:8
1000000000000000000,999999999999998237,999999999999998267,999999999999998269,999999999999998269,1,32,2,True,1,0,1,wheel_closed_residue:2
1000000000000000000,999999999999998237,999999999999998267,999999999999998269,999999999999998273,2,36,6,False,2,0,2,wheel_closed_residue:6
1000000000000000000,999999999999998237,999999999999998267,999999999999998269,999999999999998279,3,42,12,False,3,0,3,wheel_closed_residue:12
1000000000000000000,999999999999998237,999999999999998267,999999999999998269,999999999999998321,4,84,54,False,4,0,4,wheel_closed_residue:24
1000000000000000000,999999999999998237,999999999999998267,999999999999998269,999999999999998351,5,114,84,False,5,0,5,wheel_closed_residue:24
1000000000000000000,999999999999998171,999999999999998189,999999999999998227,999999999999998219,1,48,30,False,1,0,1,wheel_closed_residue:0
1000000000000000000,999999999999998171,999999999999998189,999999999999998227,999999999999998227,2,56,38,True,2,0,2,wheel_closed_residue:8
1000000000000000000,999999999999998171,999999999999998189,999999999999998227,999999999999998237,3,66,48,False,3,0,3,wheel_closed_residue:18
1000000000000000000,999999999999998171,999999999999998189,999999999999998227,999999999999998267,4,96,78,False,4,0,4,wheel_closed_residue:18
1000000000000000000,999999999999998171,999999999999998189,999999999999998227,999999999999998269,5,98,80,False,5,0,5,wheel_closed_residue:20
1000000000000000000,999999999999998171,999999999999998189,999999999999998227,999999999999998273,6,102,84,False,6,0,6,wheel_closed_residue:24
1000000000000000000,999999999999998171,999999999999998189,999999999999998227,999999999999998279,7,108,90,False,7,0,7,wheel_closed_residue:0
1000000000000000000,999999999999998143,999999999999998159,999999999999998167,999999999999998161,1,18,2,False,1,0,1,wheel_closed_residue:2
1000000000000000000,999999999999998143,999999999999998159,999999999999998167,999999999999998167,2,24,8,True,2,0,2,wheel_closed_residue:8
1000000000000000000,999999999999998143,999999999999998159,999999999999998167,999999999999998171,3,28,12,False,3,0,3,wheel_closed_residue:12
1000000000000000000,999999999999998143,999999999999998159,999999999999998167,999999999999998189,4,46,30,False,4,0,4,wheel_closed_residue:0
1000000000000000000,999999999999998143,999999999999998159,999999999999998167,999999999999998219,5,76,60,False,5,0,5,wheel_closed_residue:0
1000000000000000000,999999999999998143,999999999999998159,999999999999998167,999999999999998227,6,84,68,False,6,0,6,wheel_closed_residue:8
1000000000000000000,999999999999998143,999999999999998159,999999999999998167,999999999999998237,7,94,78,False,7,0,7,wheel_closed_residue:18
1000000000000000000,999999999999998143,999999999999998159,999999999999998167,999999999999998267,8,124,108,False,8,0,8,wheel_closed_residue:18
1000000000000000000,999999999999998143,999999999999998159,999999999999998167,999999999999998269,9,126,110,False,9,0,9,wheel_closed_residue:20
1000000000000000000,999999999999998027,999999999999998029,999999999999998143,999999999999998033,1,6,4,False,1,0,1,wheel_closed_residue:4
1000000000000000000,999999999999998027,999999999999998029,999999999999998143,999999999999998051,2,24,22,False,2,0,2,wheel_closed_residue:22
1000000000000000000,999999999999998027,999999999999998029,999999999999998143,999999999999998077,3,50,48,False,3,0,3,wheel_closed_residue:18
1000000000000000000,999999999999998027,999999999999998029,999999999999998143,999999999999998089,4,62,60,False,4,0,4,wheel_closed_residue:0
1000000000000000000,999999999999998027,999999999999998029,999999999999998143,999999999999998093,5,66,64,False,5,0,5,wheel_closed_residue:4
1000000000000000000,999999999999998027,999999999999998029,999999999999998143,999999999999998131,6,104,102,False,6,0,6,wheel_closed_residue:12
1000000000000000000,999999999999998027,999999999999998029,999999999999998143,999999999999998143,7,116,114,True,7,0,7,wheel_closed_residue:24
1000000000000000000,999999999999997961,999999999999997963,999999999999997993,999999999999997993,1,32,30,True,1,0,1,wheel_closed_residue:0
1000000000000000000,999999999999997961,999999999999997963,999999999999997993,999999999999997999,2,38,36,False,2,0,2,wheel_closed_residue:6
1000000000000000000,999999999999997961,999999999999997963,999999999999997993,999999999999998021,3,60,58,False,3,0,3,wheel_closed_residue:28
1000000000000000000,999999999999997961,999999999999997963,999999999999997993,999999999999998027,4,66,64,False,4,0,4,wheel_closed_residue:4
1000000000000000000,999999999999997961,999999999999997963,999999999999997993,999999999999998029,5,68,66,False,5,0,5,wheel_closed_residue:6
1000000000000000000,999999999999997961,999999999999997963,999999999999997993,999999999999998033,6,72,70,False,6,0,6,wheel_closed_residue:10
1000000000000000000,999999999999997961,999999999999997963,999999999999997993,999999999999998051,7,90,88,False,7,0,7,wheel_closed_residue:28
1000000000000000000,999999999999997961,999999999999997963,999999999999997993,999999999999998077,8,116,114,False,8,0,8,wheel_closed_residue:24
1000000000000000000,999999999999997961,999999999999997963,999999999999997993,999999999999998089,9,128,126,False,9,0,9,wheel_closed_residue:6
1000000000000000000,999999999999997901,999999999999997939,999999999999997943,999999999999997943,1,42,4,True,1,0,1,wheel_closed_residue:4
1000000000000000000,999999999999997901,999999999999997939,999999999999997943,999999999999997951,2,50,12,False,2,0,2,wheel_closed_residue:12
1000000000000000000,999999999999997901,999999999999997939,999999999999997943,999999999999997961,3,60,22,False,3,0,3,wheel_closed_residue:22
1000000000000000000,999999999999997901,999999999999997939,999999999999997943,999999999999997963,4,62,24,False,4,0,4,wheel_closed_residue:24
1000000000000000000,999999999999997901,999999999999997939,999999999999997943,999999999999997993,5,92,54,False,5,0,5,wheel_closed_residue:24
1000000000000000000,999999999999997901,999999999999997939,999999999999997943,999999999999997999,6,98,60,False,6,0,6,wheel_closed_residue:0
1000000000000000000,999999999999997901,999999999999997939,999999999999997943,999999999999998021,7,120,82,False,7,0,7,wheel_closed_residue:22
1000000000000000000,999999999999997901,999999999999997939,999999999999997943,999999999999998027,8,126,88,False,8,0,8,wheel_closed_residue:28
1000000000000000000,999999999999997901,999999999999997939,999999999999997943,999999999999998029,9,128,90,False,9,0,9,wheel_closed_residue:0
1000000000000000000,999999999999997883,999999999999997897,999999999999997901,999999999999997901,1,18,4,True,1,0,1,wheel_closed_residue:4
1000000000000000000,999999999999997883,999999999999997897,999999999999997901,999999999999997939,2,56,42,False,2,0,2,wheel_closed_residue:12
1000000000000000000,999999999999997883,999999999999997897,999999999999997901,999999999999997943,3,60,46,False,3,0,3,wheel_closed_residue:16
1000000000000000000,999999999999997883,999999999999997897,999999999999997901,999999999999997951,4,68,54,False,4,0,4,wheel_closed_residue:24
1000000000000000000,999999999999997883,999999999999997897,999999999999997901,999999999999997961,5,78,64,False,5,0,5,wheel_closed_residue:4
1000000000000000000,999999999999997883,999999999999997897,999999999999997901,999999999999997963,6,80,66,False,6,0,6,wheel_closed_residue:6
1000000000000000000,999999999999997883,999999999999997897,999999999999997901,999999999999997993,7,110,96,False,7,0,7,wheel_closed_residue:6
1000000000000000000,999999999999997883,999999999999997897,999999999999997901,999999999999997999,8,116,102,False,8,0,8,wheel_closed_residue:12
1000000000000000000,999999999999997817,999999999999997819,999999999999997831,999999999999997823,1,6,4,False,1,0,1,wheel_closed_residue:4
1000000000000000000,999999999999997817,999999999999997819,999999999999997831,999999999999997831,2,14,12,True,2,0,2,wheel_closed_residue:12
1000000000000000000,999999999999997817,999999999999997819,999999999999997831,999999999999997837,3,20,18,False,3,0,3,wheel_closed_residue:18
1000000000000000000,999999999999997817,999999999999997819,999999999999997831,999999999999997883,4,66,64,False,4,0,4,wheel_closed_residue:4
1000000000000000000,999999999999997817,999999999999997819,999999999999997831,999999999999997897,5,80,78,False,5,0,5,wheel_closed_residue:18
1000000000000000000,999999999999997817,999999999999997819,999999999999997831,999999999999997901,6,84,82,False,6,0,6,wheel_closed_residue:22
1000000000000000000,999999999999997817,999999999999997819,999999999999997831,999999999999997939,7,122,120,False,7,0,7,wheel_closed_residue:0
1000000000000000000,999999999999997817,999999999999997819,999999999999997831,999999999999997943,8,126,124,False,8,0,8,wheel_closed_residue:4
1000000000000000000,999999999999997751,999999999999997781,999999999999997817,999999999999997817,1,66,36,True,1,0,1,wheel_closed_residue:6
1000000000000000000,999999999999997751,999999999999997781,999999999999997817,999999999999997819,2,68,38,False,2,0,2,wheel_closed_residue:8
1000000000000000000,999999999999997751,999999999999997781,999999999999997817,999999999999997823,3,72,42,False,3,0,3,wheel_closed_residue:12
1000000000000000000,999999999999997751,999999999999997781,999999999999997817,999999999999997831,4,80,50,False,4,0,4,wheel_closed_residue:20
1000000000000000000,999999999999997751,999999999999997781,999999999999997817,999999999999997837,5,86,56,False,5,0,5,wheel_closed_residue:26
