scale,key_name,anchor_p,seed_q0,true_q_for_audit_only,selected_q,failure_mode
1000000000000,K_square_delta_bucket,999999994897,999999994907,999999994909,,no_selection
1000000000000,K_square_delta_bucket,999999994823,999999994871,999999994897,,no_selection
1000000000000,K_square_delta_bucket,999999994781,999999994783,999999994793,,no_selection
1000000000000,K_square_delta_bucket,999999994769,999999994771,999999994781,,no_selection
1000000000000,K_square_delta_bucket,999999994729,999999994753,999999994769,,no_selection
1000000000000,K_square_delta_bucket,999999994687,999999994723,999999994729,,no_selection
1000000000000,K_square_delta_bucket,999999994639,999999994661,999999994687,,no_selection
1000000000000,K_square_delta_bucket,999999994583,999999994601,999999994603,,no_selection
1000000000000,K_square_delta_bucket,999999994517,999999994531,999999994579,,no_selection
1000000000000,K_square_delta_bucket,999999994471,999999994481,999999994493,,no_selection
1000000000000,K_square_delta_bucket,999999994457,999999994459,999999994463,,no_selection
1000000000000,K_square_delta_bucket,999999994379,999999994381,999999994403,,no_selection
1000000000000,K_square_delta_bucket,999999994361,999999994363,999999994379,,no_selection
1000000000000,K_square_delta_bucket,999999994319,999999994339,999999994361,,no_selection
1000000000000,K_square_delta_bucket,999999994127,999999994159,999999994163,,no_selection
1000000000000,K_square_delta_bucket,999999994087,999999994111,999999994117,,no_selection
1000000000000,K_square_delta_bucket,999999994009,999999994043,999999994087,,no_selection
1000000000000,K_square_delta_bucket,999999993929,999999993953,999999994009,,no_selection
1000000000000,K_square_delta_bucket,999999993871,999999993877,999999993899,,no_selection
1000000000000,K_square_delta_bucket,999999993793,999999993841,999999993847,,no_selection
1000000000000,K_square_delta_bucket,999999993749,999999993757,999999993763,,no_selection
1000000000000,K_square_delta_bucket,999999993653,999999993689,999999993749,,no_selection
1000000000000,K_square_delta_bucket,999999993481,999999993523,999999993557,,no_selection
1000000000000,K_square_delta_bucket,999999993389,999999993437,999999993467,,no_selection
1000000000000,K_square_delta_bucket,999999993361,999999993371,999999993389,,no_selection
1000000000000,K_square_delta_bucket,999999993287,999999993301,999999993361,,no_selection
1000000000000,K_square_delta_bucket,999999993259,999999993263,999999993287,,no_selection
1000000000000,K_square_delta_bucket,999999992977,999999992987,999999993029,,no_selection
1000000000000,K_square_delta_bucket,999999992941,999999992947,999999992977,,no_selection
1000000000000,K_square_delta_bucket,999999992843,999999992911,999999992941,,no_selection
1000000000000,K_square_delta_bucket,999999992743,999999992749,999999992843,,no_selection
1000000000000,K_square_delta_bucket,999999992647,999999992653,999999992731,,no_selection
1000000000000,K_square_delta_bucket,999999992539,999999992567,999999992611,,no_selection
1000000000000,K_square_delta_bucket,999999992447,999999992461,999999992531,,no_selection
1000000000000000,K_square_delta_bucket,999999999999989,1000000000000003,1000000000000037,,no_selection
1000000000000000,K_square_delta_bucket,999999999999947,999999999999967,999999999999989,,no_selection
1000000000000000,K_square_delta_bucket,999999999999883,999999999999893,999999999999947,,no_selection
1000000000000000,K_square_delta_bucket,999999999999877,999999999999881,999999999999883,,no_selection
1000000000000000,K_square_delta_bucket,999999999999827,999999999999839,999999999999877,,no_selection
1000000000000000,K_square_delta_bucket,999999999999809,999999999999817,999999999999827,,no_selection
1000000000000000,K_square_delta_bucket,999999999999577,999999999999599,999999999999643,,no_selection
1000000000000000,K_square_delta_bucket,999999999999521,999999999999551,999999999999571,,no_selection
1000000000000000,K_square_delta_bucket,999999999999409,999999999999421,999999999999491,,no_selection
1000000000000000,K_square_delta_bucket,999999999999353,999999999999361,999999999999389,,no_selection
1000000000000000,K_square_delta_bucket,999999999999283,999999999999307,999999999999353,,no_selection
1000000000000000,K_square_delta_bucket,999999999999199,999999999999271,999999999999283,,no_selection
1000000000000000,K_square_delta_bucket,999999999999163,999999999999191,999999999999199,,no_selection
1000000000000000,K_square_delta_bucket,999999999999109,999999999999113,999999999999163,,no_selection
1000000000000000,K_square_delta_bucket,999999999999071,999999999999079,999999999999089,,no_selection
1000000000000000,K_square_delta_bucket,999999999998939,999999999998953,999999999999043,,no_selection
1000000000000000,K_square_delta_bucket,999999999998803,999999999998807,999999999998861,,no_selection
1000000000000000,K_square_delta_bucket,999999999998761,999999999998771,999999999998803,,no_selection
1000000000000000,K_square_delta_bucket,999999999998743,999999999998749,999999999998761,,no_selection
1000000000000000,K_square_delta_bucket,999999999998711,999999999998723,999999999998729,,no_selection
1000000000000000,K_square_delta_bucket,999999999998627,999999999998641,999999999998711,,no_selection
1000000000000000,K_square_delta_bucket,999999999998563,999999999998579,999999999998581,,no_selection
1000000000000000,K_square_delta_bucket,999999999998533,999999999998537,999999999998563,,no_selection
1000000000000000,K_square_delta_bucket,999999999998437,999999999998459,999999999998533,,no_selection
1000000000000000,K_square_delta_bucket,999999999998411,999999999998423,999999999998437,,no_selection
1000000000000000,K_square_delta_bucket,999999999998353,999999999998369,999999999998383,,no_selection
1000000000000000,K_square_delta_bucket,999999999998267,999999999998269,999999999998353,,no_selection
1000000000000000,K_square_delta_bucket,999999999998231,999999999998243,999999999998267,,no_selection
1000000000000000,K_square_delta_bucket,999999999998161,999999999998177,999999999998231,,no_selection
1000000000000000,K_square_delta_bucket,999999999998141,999999999998143,999999999998161,,no_selection
1000000000000000,K_square_delta_bucket,999999999998053,999999999998089,999999999998141,,no_selection
1000000000000000,K_square_delta_bucket,999999999998039,999999999998047,999999999998053,,no_selection
1000000000000000,K_square_delta_bucket,999999999998003,999999999998011,999999999998039,,no_selection
1000000000000000,K_square_delta_bucket,999999999997969,999999999997981,999999999997993,,no_selection
1000000000000000,K_square_delta_bucket,999999999997841,999999999997919,999999999997967,,no_selection
1000000000000000,K_square_delta_bucket,999999999997771,999999999997781,999999999997811,,no_selection
1000000000000000,K_square_delta_bucket,999999999997729,999999999997753,999999999997771,,no_selection
1000000000000000,K_square_delta_bucket,999999999997699,999999999997711,999999999997729,,no_selection
1000000000000000,K_square_delta_bucket,999999999997613,999999999997667,999999999997697,,no_selection
1000000000000000,K_square_delta_bucket,999999999997573,999999999997577,999999999997613,,no_selection
1000000000000000,K_square_delta_bucket,999999999997517,999999999997543,999999999997573,,no_selection
1000000000000000,K_square_delta_bucket,999999999997337,999999999997367,999999999997463,,no_selection
1000000000000000,K_square_delta_bucket,999999999997307,999999999997321,999999999997337,,no_selection
1000000000000000,K_square_delta_bucket,999999999997099,999999999997121,999999999997153,,no_selection
1000000000000000,K_square_delta_bucket,999999999997043,999999999997049,999999999997087,,no_selection
1000000000000000,K_square_delta_bucket,999999999997003,999999999997007,999999999997043,,no_selection
1000000000000000,K_square_delta_bucket,999999999996869,999999999996871,999999999996983,,no_selection
1000000000000000,K_square_delta_bucket,999999999996493,999999999996533,999999999996583,,no_selection
1000000000000000,K_square_delta_bucket,999999999996313,999999999996359,999999999996409,,no_selection
1000000000000000,K_square_delta_bucket,999999999996293,999999999996307,999999999996311,,no_selection
1000000000000000,K_square_delta_bucket,999999999996181,999999999996199,999999999996253,,no_selection
1000000000000000,K_square_delta_bucket,999999999996149,999999999996161,999999999996181,,no_selection
1000000000000000,K_square_delta_bucket,999999999996083,999999999996089,999999999996149,,no_selection
1000000000000000,K_square_delta_bucket,999999999995879,999999999995897,999999999995911,,no_selection
1000000000000000,K_square_delta_bucket,999999999995851,999999999995861,999999999995879,,no_selection
1000000000000000,K_square_delta_bucket,999999999995743,999999999995761,999999999995797,,no_selection
1000000000000000,K_square_delta_bucket,999999999995629,999999999995651,999999999995669,,no_selection
1000000000000000,K_square_delta_bucket,999999999995587,999999999995593,999999999995627,,no_selection
1000000000000000,K_square_delta_bucket,999999999995539,999999999995543,999999999995567,,no_selection
1000000000000000,K_square_delta_bucket,999999999995471,999999999995509,999999999995539,,no_selection
1000000000000000,K_square_delta_bucket,999999999995453,999999999995461,999999999995471,,no_selection
1000000000000000,K_square_delta_bucket,999999999995393,999999999995431,999999999995453,,no_selection
1000000000000000,K_square_delta_bucket,999999999995371,999999999995389,999999999995393,,no_selection
1000000000000000,K_square_delta_bucket,999999999995357,999999999995369,999999999995371,,no_selection
1000000000000000,K_square_delta_bucket,999999999995327,999999999995329,999999999995357,,no_selection
1000000000000000,K_square_delta_bucket,999999999995273,999999999995281,999999999995327,,no_selection
1000000000000000,K_square_delta_bucket,999999999995179,999999999995197,999999999995273,,no_selection
